applicant_id,full_name,ssn,date_of_birth,address,employer_name,annual_income,credit_score,loan_amount,loan_purpose,email,phone_number,time_at_address_months,time_at_employer_months,num_recent_inquiries,is_fraud
APP-000416,Mrs. Maria Price DDS,465-39-1187,1959-05-25,"USNV Blair, FPO AA 06447",Atlas Construction,137621,798,38000,major_purchase,melaniethompson@example.org,282-270-0934,203,91,0,0
APP-000417,Jason Moore,609-16-7436,1979-09-13,"251 Anthony Ford, Richardstad, PW 35258",UrbanCore Services,84067,690,34500,education,anthony05@example.org,702-608-6982,0,2,5,1
APP-000418,Adrian Prince,790-83-1807,1997-08-20,"77687 Melody Valleys, West Thomasview, DC 42821",Pioneer Foods,87022,547,20500,major_purchase,summer17@example.com,932-382-2311,80,207,6,0
APP-000419,Diane Gilbert,475-72-7476,1959-12-27,"45798 Wolf Curve Suite 652, Lake Rebeccafurt, SC 06794",Atlas Construction,20331,808,23500,education,tiffanysmith@example.net,032-650-9775,204,184,2,1
APP-000420,Sean Arellano,111-24-7776,2002-09-13,"9487 Julie Shoal, Matthewburgh, KS 45194",BrightPath Education,64718,717,175500,moving,dingram@example.net,158-415-6082,69,68,3,1
APP-000421,William Greer,576-89-3389,1969-06-11,"54768 Tammy Parkways Apt. 683, Port Erin, WI 02692",UrbanCore Services,143377,726,75000,debt_consolidation,jessicagomez@example.net,298-808-5838,173,12,2,0
APP-000422,Christopher Becker,596-41-3419,1970-04-09,"289 Garrison Harbors, South Kennethhaven, MT 62962",Redwood Manufacturing,151473,669,20000,debt_consolidation,umorris@example.com,014-843-9910,199,192,3,0
APP-000423,Brenda Castillo,589-76-5237,1962-05-04,"2669 John Keys, East Tabithaview, DC 53118",Pioneer Foods,90654,710,16500,vacation,barberbrenda@example.net,237-245-0184,11,90,5,0
APP-000424,Patricia George,552-31-1984,1965-01-13,"1897 Chad Throughway Suite 406, Danielmouth, NE 77175",Redwood Manufacturing,146091,735,48000,small_business,nancyholt@example.com,438-119-9537,10,102,5,0
APP-000425,Tracey Fisher,636-23-1312,1976-09-10,"448 Barnes Villages Suite 510, Lake Lindabury, OR 65378",Redwood Manufacturing,75064,561,29500,major_purchase,brittanywade@example.org,789-969-8609,8,23,5,0
APP-000426,Ryan Day,671-33-4258,1986-07-05,"35996 Higgins Canyon, Deborahmouth, PR 60891",Pioneer Foods,101415,662,254000,vacation,bentleylisa@example.net,603-920-5146,237,86,5,1
APP-000427,Monica Atkinson,452-54-6765,1954-04-14,"3470 Ellis Roads Suite 238, Joystad, WI 23052",Crescent Energy,72143,579,31000,auto,vgates@example.com,983-541-1659,141,84,5,0
APP-000428,Cody Reyes III,733-81-5590,1997-04-29,"7522 Smith Field Suite 884, South Christine, CA 26534",Summit Financial Group,158052,541,48000,medical,daviscarly@example.net,642-585-6261,166,71,7,1
APP-000429,Nancy Walter,689-63-4938,1987-08-07,"3703 Elizabeth Harbor, South Jeffreybury, IA 30101",Greenline Telecom,152425,532,39500,medical,nwong@example.org,043-097-7688,192,103,4,1
APP-000430,Mrs. Charlotte Stone MD,729-97-4314,1980-05-19,"454 Wood Freeway Suite 851, West Michelle, UT 32862",Peakstone Retail,123543,761,270000,auto,colinlowery@example.net,785-193-5837,120,144,1,1
APP-000431,Russell Stevens,148-15-4131,1990-12-09,"20878 Paula Neck Apt. 151, Ashleytown, VT 78847",Crescent Energy,157806,849,36000,medical,wjordan@example.org,637-484-5398,43,173,0,1
APP-000432,Brianna Ryan,695-29-4079,1980-12-11,"90591 Christina Pines Suite 233, Port Howard, SD 65378",Blue Harbor Health,161682,766,75000,medical,riveraclinton@example.com,966-672-5214,111,83,1,0
APP-000433,Michael Koch,479-39-1427,1954-09-15,"6335 Matthew Terrace, New Jonathanton, OH 08253",Crescent Energy,179612,779,34000,home_improvement,cody08@example.org,056-409-9512,163,74,3,0
APP-000434,Marc White,582-70-3253,1964-05-20,"29592 Mccarthy Trail Apt. 827, New Benjaminside, FM 16266",Peakstone Retail,142108,727,68500,small_business,savannah15@example.net,298-217-3929,126,188,2,0
APP-000435,Teresa Mcfarland,475-36-2083,1955-04-01,"1815 Michael Garden Suite 360, Brianfort, AS 86963",Peakstone Retail,69047,651,27500,vacation,abbottchristopher@example.net,589-988-6834,1,1,5,1
APP-000436,Jerome Gonzalez,778-50-7457,1996-04-23,"USCGC Powell, FPO AA 11299",Greenline Telecom,99275,708,36500,education,gjohnson@example.com,879-647-4080,233,69,5,0
APP-000437,Brandon Mcclain,105-41-9498,2000-06-15,"508 Brandon Hollow, Lopezside, AR 90175",Pioneer Foods,90130,654,42000,major_purchase,hrodgers@example.org,850-317-2351,139,33,1,0
APP-000438,Kathleen Duncan,136-69-3727,2002-05-22,"3140 Donna Village, Traceyfurt, GU 30434",BrightPath Education,91959,730,45500,auto,samantha60@example.org,293-946-9434,18,54,5,0
APP-000439,Adam Colon,514-24-3945,1957-04-01,"4906 Heather Mission, Lake Hannah, CA 84072",Greenline Telecom,128525,668,15500,wedding,wilsonrachel@example.com,128-524-6484,1,1,2,1
APP-000440,Kelly Rodriguez,671-42-6309,1987-08-15,"87328 Taylor Coves, East Benjaminfurt, HI 11459",Silver Oak Pharmacy,107027,707,53000,medical,allenchristina@example.com,279-083-3509,12,51,1,0
APP-000441,Christian Villarreal,550-77-7529,1960-07-15,"7306 Hernandez Highway, East Jackborough, MA 86747",BrightPath Education,48295,637,20000,wedding,cjohnson@example.org,398-482-2850,168,98,8,1
APP-000442,Austin Holmes,468-32-1840,1956-04-17,"550 Rachel Spur, North Patrick, OK 08157",BrightPath Education,166531,798,26000,auto,hmack@example.org,098-107-9649,91,150,2,0
APP-000443,Thomas Young,762-11-8514,1992-05-22,"7727 Walker Heights Apt. 642, Jodychester, AS 39803",UrbanCore Services,58205,603,5000,vacation,bradjenkins@example.net,362-536-6677,36,236,2,0
APP-000444,James Cox,730-41-9967,1996-08-16,"83333 Stacy Stream Suite 786, Dawnborough, MO 19025",Redwood Manufacturing,93067,640,33500,education,prodriguez@example.com,496-033-5826,122,110,5,0
APP-000445,Jessica Hahn,524-40-3821,1956-09-28,"9249 Danielle Ports, East Robert, NH 32705",North Ridge Logistics,39368,587,19000,home_improvement,kathryntucker@example.net,980-111-0005,173,95,8,1
APP-000446,Emily Winters,542-68-6901,1968-05-06,"41595 Alvarez Squares, West Kevin, AS 74148",North Ridge Logistics,218644,527,49000,home_improvement,rachelhernandez@example.com,189-628-8743,162,175,6,1
APP-000447,Mary Thomas,720-27-2999,1981-04-26,"67672 Brenda Viaduct, Sarahshire, OK 24334",Silver Oak Pharmacy,28193,807,17000,auto,fshannon@example.net,955-151-2294,215,23,3,1
APP-000448,Sydney Rodriguez,797-21-8924,1999-08-22,"USNS Nixon, FPO AA 38819",Silver Oak Pharmacy,111940,676,14500,education,gomeztonya@example.com,099-625-4384,184,59,3,0
APP-000449,Dr. Allison Flores,793-76-9154,1990-09-01,"447 Morgan Groves, Hopkinsmouth, OH 04613",UrbanCore Services,136840,690,70500,medical,monicahouse@example.org,904-637-6604,72,140,5,0
APP-000450,Gabriela Pratt,616-88-7793,1973-03-26,"5254 Tracy Grove Apt. 715, North Lisaville, IA 10254",BrightPath Education,62842,752,28500,debt_consolidation,nathanielmoore@example.org,110-059-1297,6,36,2,0
APP-000451,Erin Ortega,668-49-5919,1983-09-22,"231 Christopher Course, South Latashabury, IL 07054",Pioneer Foods,129771,731,26000,wedding,hughescolleen@example.org,737-927-4907,60,8,3,0
APP-000452,Aaron Thompson,453-32-4178,1952-11-26,"931 Jacob Vista, Katelynbury, GA 52230",Crescent Energy,133220,622,504500,moving,carolyn84@example.org,645-380-4421,93,107,9,1
APP-000453,Johnny Orr,148-55-2941,1994-12-04,"70159 Wolfe Rest Apt. 945, Howardfort, MN 65997",BrightPath Education,116453,781,58000,debt_consolidation,kathryn58@example.net,339-205-6775,40,129,2,1
APP-000454,Sarah Compton,145-18-3446,2003-01-15,"2266 Morgan Turnpike Suite 626, Alexisburgh, FL 78218",Redwood Manufacturing,103732,760,41500,debt_consolidation,jaysmith@example.com,245-307-6248,148,143,2,0
APP-000455,Colton Lawson,699-50-1518,1986-01-07,"70511 Mccarthy Rest Suite 238, Larachester, NM 02200",Redwood Manufacturing,90492,671,32500,major_purchase,crystal54@example.net,969-192-8455,152,161,1,0
APP-000456,Sharon Wood,744-57-1612,1996-12-12,"Unit 1075 Box 6335, DPO AP 31098",Summit Financial Group,140218,763,31000,home_improvement,cynthia74@example.net,595-325-9399,121,218,3,0
APP-000457,Robert Burns,797-49-6363,1997-10-01,"8162 Miller Overpass, Morrisonview, CA 59415",Peakstone Retail,51057,550,26000,home_improvement,ywaters@example.com,250-733-0559,237,134,4,0
APP-000458,Mr. Don Flores,595-97-2426,1970-10-06,"Unit 9833 Box 9914, DPO AP 08439",Crescent Energy,133793,769,30500,vacation,alexandragordon@example.org,660-443-2400,105,188,0,0
APP-000459,Pamela Miller,546-51-4285,1961-08-09,"6829 Blake Coves, Stephenborough, VT 80001",Summit Financial Group,57334,734,22000,auto,lmitchell@example.org,501-058-7525,196,85,3,0
APP-000460,Jaime Johnson,101-89-9422,2000-02-09,"2590 Nguyen Throughway Apt. 802, Brownland, DC 20367",Blue Harbor Health,79381,706,16500,small_business,millsshelby@example.org,155-516-5176,177,36,5,0
APP-000461,Kelly May,669-49-6549,1983-10-14,"137 Darius Ways, Jeremyton, SD 90091",Pioneer Foods,174233,684,34000,vacation,williamsmegan@example.org,700-332-2855,42,186,1,0
APP-000462,Mark Foster,570-32-8304,1964-01-10,"0681 James Camp Apt. 397, West Jacquelineshire, FM 48750",Greenline Telecom,38956,577,85500,moving,randyhernandez@example.org,944-858-6239,178,18,6,1
APP-000463,Craig Hurst,719-82-3159,1982-03-03,"0798 Harris Creek Apt. 613, Port Ashley, WA 39640",Blue Harbor Health,180861,785,75000,vacation,oliviameyers@example.com,703-943-8040,200,177,0,0
APP-000464,Christopher Cook,748-88-5227,1993-03-24,"576 Samantha Neck Suite 319, North Melissaton, PR 01970",Crescent Energy,120792,732,287000,major_purchase,sarah47@example.com,921-053-3651,187,202,2,1
APP-000465,Matthew Evans,704-71-8556,1981-12-28,"2473 Samantha Summit, South Gregville, CO 95503",Peakstone Retail,128623,796,453500,auto,spencertanner@example.net,844-097-1231,89,122,2,1
APP-000466,James Johnson,109-48-9728,2003-11-30,"2090 Susan Wells Suite 473, Andrewview, VI 25151",UrbanCore Services,141421,593,18500,major_purchase,hannahpatrick@example.net,096-873-0451,109,215,8,0
APP-000467,Joy Kennedy,648-68-8071,1973-10-04,"882 Moss Key Suite 296, Taylorstad, WI 38832",Pioneer Foods,105727,720,19000,small_business,lisawalton@example.com,865-619-4255,46,129,2,1
APP-000468,Joanne Ryan,491-81-2599,1959-05-06,"8295 Melissa Ports, Port Laura, GU 91362",UrbanCore Services,167651,785,60500,medical,amiller@example.org,880-819-0482,152,220,2,0
APP-000469,Melinda French,723-92-2007,1988-10-05,"586 Robinson Keys Suite 137, Port Heather, WV 25185",Blue Harbor Health,115076,526,29500,small_business,barrytanya@example.org,721-436-4381,181,214,4,0
APP-000470,Cheryl Smith,168-47-7389,2004-06-16,"11471 Duffy Shore, Smithport, MA 51323",Greenline Telecom,195956,780,29500,education,jared69@example.net,799-070-7550,213,6,3,0
APP-000471,John Salinas,575-54-2462,1969-11-28,"9957 Norman Oval, South Johnnyland, CO 32664",Greenline Telecom,149934,620,60000,debt_consolidation,gibsonkaitlyn@example.org,970-548-7396,82,151,8,0
APP-000472,Michael Watkins,565-24-5623,1963-10-19,"718 Steven Square, Solisside, SD 95440",North Ridge Logistics,119310,743,49000,small_business,kingdavid@example.net,727-420-4956,100,236,3,0
APP-000473,Christopher Monroe,122-70-3278,2005-04-20,"06260 White Junctions Suite 371, East Donaldshire, AK 57923",Summit Financial Group,112131,690,37500,wedding,srichardson@example.com,085-816-7046,188,103,4,0
APP-000474,Jennifer Brown,662-28-8974,1984-09-04,"6832 Andrew Corners Apt. 378, Angelafort, CA 86518",Atlas Construction,22564,821,12000,major_purchase,brandiwilson@example.org,332-426-0508,79,229,1,1
APP-000475,Ashley Wade,504-89-3945,1959-12-14,"2537 Jacob Mountains, Mendozaville, HI 51338",UrbanCore Services,144094,633,52500,wedding,thomasdavid@example.net,217-819-2365,226,122,8,0
APP-000476,Samantha Russell,163-40-9220,2001-11-18,"6035 Cole Villages, Lake Rebecca, NJ 81096",Redwood Manufacturing,122454,764,10000,major_purchase,wlucas@example.net,239-847-1690,96,63,2,0
APP-000477,Justin Bush,460-28-9624,1955-05-11,"4647 Turner Plain, Samanthafort, NY 64436",Redwood Manufacturing,151398,836,46500,vacation,stodd@example.net,899-927-5175,129,186,0,0
APP-000478,Lisa Brown,739-97-9834,1999-04-23,"9835 Solomon Port Apt. 543, Zacharychester, KY 35092",Greenline Telecom,153893,745,520500,auto,msantiago@example.net,243-588-5379,68,126,0,1
APP-000479,Autumn Sharp,702-63-6782,1983-03-06,"95275 Peter Stravenue, Sarahmouth, ND 45248",Redwood Manufacturing,109469,651,33000,auto,jonathanjones@example.org,686-013-4778,126,122,2,0
APP-000480,Destiny Bradley,510-84-3770,1955-07-11,"7917 Hughes Crest, East David, WV 07644",Greenline Telecom,158886,726,32000,debt_consolidation,boonejoshua@example.net,842-163-0900,197,83,3,0
APP-000481,William Ball,482-26-5603,1954-10-21,"39994 Randall Drive, New Breannabury, GA 50737",Redwood Manufacturing,53464,590,24000,auto,ambersmith@example.org,199-471-1363,0,0,2,1
APP-000482,Leonard Mcclain,553-99-4869,1962-05-13,"PSC 4103, Box 4699, APO AA 58980",UrbanCore Services,138384,725,63500,medical,jesseboone@example.com,772-696-0843,195,44,5,0
APP-000483,Katherine Clarke,741-39-5918,1955-04-29,"78967 Nathan Squares Apt. 962, Clarkmouth, MI 53598",Atlas Construction,146606,660,349000,vacation,john43@example.com,970-931-7069,43,158,2,1
APP-000484,James Henry,649-61-8802,1971-04-10,"64534 Buck Green Suite 223, Port Barry, MS 48286",Redwood Manufacturing,227328,532,9500,vacation,hodgeschristopher@example.org,198-041-8472,19,170,5,1
APP-000485,Scott Ramirez,647-58-6172,1973-04-26,"PSC 3642, Box 8131, APO AP 07335",Pioneer Foods,24194,844,6500,debt_consolidation,keithharrison@example.com,230-391-1142,127,73,1,1
APP-000486,Peggy Tran,112-42-7408,2000-01-08,"82305 Katie Passage, New Williamton, MO 18189",UrbanCore Services,94518,705,19500,small_business,brandonmoore@example.org,395-947-3721,162,172,5,0
APP-000487,Carla Obrien,528-11-7737,1969-11-04,"04787 Pierce Stream Suite 878, Kristinshire, VT 98718",Blue Harbor Health,82346,736,32500,wedding,hwalton@example.com,287-203-1954,182,52,1,0
APP-000488,Tanner Reyes,757-86-2995,1992-05-12,"7303 Hampton Terrace, South Michelle, WY 98703",Silver Oak Pharmacy,27997,815,8000,home_improvement,deborahturner@example.org,203-747-6775,70,55,1,1
APP-000489,Julie Perry,552-47-8650,1964-01-04,"145 Michael Lights, Millerport, MI 67683",Atlas Construction,84909,732,34500,home_improvement,ewilliams@example.org,553-482-0128,150,211,4,0
APP-000490,Alexander Robinson,599-45-2022,1977-02-24,"6597 Howell Haven, Brenthaven, OR 16661",BrightPath Education,194287,784,39000,major_purchase,bblake@example.net,089-812-6574,237,176,2,0
APP-000491,Philip Gonzalez,475-88-7432,1957-09-29,"3004 Stephanie Fields Suite 936, South Amy, KS 28106",Peakstone Retail,47834,613,26000,vacation,ritterfrank@example.org,471-372-7117,51,118,3,0
APP-000492,Grace Luna,533-14-2194,1965-04-06,"9885 Rose Shores Suite 933, South Timothymouth, NY 39897",Blue Harbor Health,145550,705,60500,education,zkaufman@example.org,944-128-3337,2,1,3,1
APP-000493,Tammy Terry,779-44-3483,1992-05-10,"669 Evans Gardens Apt. 971, Saraton, NE 53706",Silver Oak Pharmacy,216901,533,11000,moving,emoore@example.org,551-437-7693,44,173,8,1
APP-000494,Samuel Mitchell,108-79-4700,2003-11-28,"2959 Castaneda Courts, North Lauratown, FL 71328",North Ridge Logistics,94759,565,45000,major_purchase,fvasquez@example.net,200-720-2455,203,131,9,0
APP-000495,Anita Martin,531-56-9759,1963-03-25,"91090 Kristine Lock, Rodriguezshire, LA 81167",Crescent Energy,92800,695,221000,home_improvement,deckerjustin@example.org,794-281-7934,91,180,4,1
APP-000496,Samuel Ortega,639-23-6886,1978-05-15,"8446 Roman Freeway Suite 533, Hernandezberg, AZ 10915",UrbanCore Services,79985,672,13500,home_improvement,matthewsdavid@example.org,722-145-5937,147,16,4,0
APP-000497,Bryan Newman,528-79-6041,1969-05-09,"USNV Pineda, FPO AE 62527",UrbanCore Services,119218,604,37000,wedding,diazpeter@example.com,100-462-7765,12,190,9,0
APP-000498,Robert Mcgee,516-68-9791,1953-10-29,"202 Perry Oval Suite 202, New Cassandra, KY 27011",Peakstone Retail,126343,523,17000,education,roberttownsend@example.net,559-550-1783,92,207,5,0
APP-000499,Gary Hopkins,455-41-3138,1958-10-26,"689 Ryan Street Apt. 798, Ambermouth, AZ 37789",North Ridge Logistics,34637,529,17500,medical,andrew91@example.com,679-935-9374,131,173,2,0
APP-000500,Matthew Williams,603-24-9145,1979-12-05,"4083 Jeffrey View Suite 360, Williamsland, AS 36366",Greenline Telecom,96045,746,10500,education,usmith@example.net,490-793-8841,122,162,1,0
APP-000501,Tammy Price,465-97-9943,1958-01-06,"306 Mark Gardens, Smithberg, WA 96316",Peakstone Retail,226281,767,61000,moving,gary44@example.com,263-251-4488,92,213,1,0
APP-000502,Angela Moore,497-80-3703,1956-06-11,"14217 Martinez Trafficway, Dixonfort, TN 81027",UrbanCore Services,87986,692,14000,small_business,kristen51@example.com,263-840-9112,22,36,5,0
APP-000503,Christopher Ochoa,450-10-3939,1956-01-03,"505 Sparks Meadows Apt. 863, East Christine, NJ 77355",Blue Harbor Health,35384,628,11000,education,cherryjulie@example.net,787-655-3007,205,46,6,0
APP-000504,Kenneth Smith,717-62-4919,1989-09-11,"560 Atkins Corner Apt. 198, New Derekfort, OH 72800",Peakstone Retail,86608,710,258000,education,david05@example.org,486-401-0424,183,38,1,1
APP-000505,Yvonne Ramirez,520-81-4860,1968-07-03,"517 Rodgers Lodge, North Tinamouth, HI 93798",Summit Financial Group,199327,779,48500,home_improvement,kanesarah@example.net,915-114-5512,28,166,0,0
APP-000506,Lauren Miller,695-16-4173,1984-10-27,"818 Escobar Shoals Suite 160, Samanthachester, CO 86732",Blue Harbor Health,161658,774,63000,medical,joseph02@example.org,190-170-7568,135,62,3,0
APP-000507,Christopher Ayers,762-52-8424,1996-12-27,"PSC 3152, Box 2910, APO AA 29129",North Ridge Logistics,89073,585,16000,home_improvement,garybernard@example.net,836-084-9378,19,171,2,0
APP-000508,Jeffrey Austin,156-85-6340,2000-07-25,"2696 Adams Ridges Apt. 649, Smithville, MO 77930",BrightPath Education,27382,825,26000,small_business,julievazquez@example.net,291-320-3301,130,137,7,1
APP-000509,Brandi Robinson,638-38-2204,1972-12-29,"USS Pearson, FPO AP 15020",UrbanCore Services,114435,760,56000,education,gutierrezmatthew@example.com,221-556-6847,64,31,3,0
APP-000510,Shannon Thomas,508-34-6875,1957-03-25,"377 Kim Glen, South Steventon, WY 08311",Redwood Manufacturing,119830,749,30500,small_business,nwarren@example.com,142-442-6078,61,162,2,0
APP-000511,Jesse Turner,573-31-6629,1963-10-08,"476 Martin Forges, Conwaytown, WI 31227",Summit Financial Group,40074,556,12000,auto,jcruz@example.net,214-584-1484,21,77,4,0
APP-000512,Alicia Bradley,547-85-8757,1967-08-08,"4389 Courtney Pines, East Susanmouth, WI 90893",UrbanCore Services,69935,720,21500,auto,abradley@example.com,321-464-4936,224,64,1,0
APP-000513,Toni Cunningham,749-83-1083,1990-10-06,"9335 Michaela Knolls Suite 385, Perezside, AK 90905",BrightPath Education,108837,755,54500,debt_consolidation,garciapaula@example.org,603-768-1187,69,89,0,0
APP-000514,Connie Lewis,742-67-9114,1994-07-31,"0961 Day Mission, North Matthew, IA 80687",Summit Financial Group,163714,772,75000,home_improvement,davisjohn@example.net,830-748-2073,14,114,0,0
APP-000515,Stacy Garcia,699-30-8524,1988-11-01,"406 Michael Terrace, Hawkinsburgh, AK 97350",Greenline Telecom,98461,808,8500,education,hooperashley@example.net,432-230-2333,97,81,0,0
APP-000516,Joel Stanley,144-37-3433,1993-02-28,"13546 Hailey Village, South Nicholas, GA 49592",Silver Oak Pharmacy,93911,667,42500,debt_consolidation,patelgabrielle@example.com,112-312-6163,229,186,1,1
